"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5"
39441,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",868,"Molo South",2829,"Kerisoi","Kata Ndogo","Sub location"
39442,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",868,"Molo South",2830,"Langwenda","Kata Ndogo","Sub location"
39443,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",868,"Molo South",2831,"Muriginye/Ikumbi","Kata Ndogo","Sub location"
39444,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",869,"Molo",2832,"Kiambiriria","Kata Ndogo","Sub location"
39445,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",869,"Molo",2833,"Molo","Kata Ndogo","Sub location"
39446,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",869,"Molo",2834,"Turi","Kata Ndogo","Sub location"
39447,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",202,"Municipality",870,"Central",2835,"Central/West/Lanet/Bar","Kata Ndogo","Sub location"
39448,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",202,"Municipality",871,"Lake Nakuru National Park",2836,"Lake Nakuru National Park","Kata Ndogo","Sub location"
39449,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",872,"Longonot",2837,"Longonot","Kata Ndogo","Sub location"
39450,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",872,"Longonot",2838,"Maai Mahiu","Kata Ndogo","Sub location"
39451,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",873,"Maiella",2839,"Maiella","Kata Ndogo","Sub location"
39452,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",874,"Malella",2840,"Ndabibi","Kata Ndogo","Sub location"
39453,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",875,"Naivasha",2841,"Maraigushu","Kata Ndogo","Sub location"
39454,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",875,"Naivasha",2842,"Sokoni (Naivasha Urban)","Kata Ndogo","Sub location"
39455,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",876,"Ngong",2843,"Bulbul","Kata Ndogo","Sub location"
39456,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",876,"Ngong",2844,"Ngong Township","Kata Ndogo","Sub location"
39457,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",876,"Ngong",2845,"Olkeri","Kata Ndogo","Sub location"
39458,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",876,"Ngong",2846,"Ongata Rongai","Kata Ndogo","Sub location"
39459,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",876,"Ngong",2847,"Upper Matasia","Kata Ndogo","Sub location"
39460,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",877,"North Keekonyoike",2848,"Ewuaso Kedong","Kata Ndogo","Sub location"
39461,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",877,"North Keekonyoike",2849,"Mosiro","Kata Ndogo","Sub location"
39462,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",877,"North Keekonyoike",2850,"Oltepesi","Kata Ndogo","Sub location"
39463,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",877,"North Keekonyoike",2851,"Saigeri","Kata Ndogo","Sub location"
39464,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",878,"South Keekonyoike",2852,"Kipeto","Kata Ndogo","Sub location"
39465,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",878,"South Keekonyoike",2853,"Loodariak","Kata Ndogo","Sub location"
39466,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",879,"Kihingo",2854,"Likia/Teret","Kata Ndogo","Sub location"
39467,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",880,"Lare",2855,"Naish","Kata Ndogo","Sub location"
39468,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",881,"Mau Narok",2856,"Kianjoya","Kata Ndogo","Sub location"
39469,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",881,"Mau Narok",2857,"Siapei","Kata Ndogo","Sub location"
39470,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",882,"Njoro",2858,"Nessuit","Kata Ndogo","Sub location"
39471,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",882,"Njoro",2859,"Ngata","Kata Ndogo","Sub location"
39472,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",882,"Njoro",2860,"Njoro","Kata Ndogo","Sub location"
39473,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",206,"Olenguruone",883,"Amalo",2861,"Amalo","Kata Ndogo","Sub location"
39474,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",206,"Olenguruone",884,"Cheptwech",2862,"Cheptwech","Kata Ndogo","Sub location"
39475,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",885,"Kampi Ya Moto",2863,"Kampi Ya Moto West","Kata Ndogo","Sub location"
39476,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",885,"Kampi Ya Moto",2864,"Ol-Rongai","Kata Ndogo","Sub location"
39477,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",886,"Makongeni",2865,"Banita","Kata Ndogo","Sub location"
39478,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",887,"Rongai",2866,"Lenginet","Kata Ndogo","Sub location"
39479,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",888,"Shawa",2867,"Shawa","Kata Ndogo","Sub location"
39480,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",889,"Chemase",2868,"Chemursoi","Kata Ndogo","Sub location"
39481,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",889,"Chemase",2869,"Kapkuong","Kata Ndogo","Sub location"
39482,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",889,"Chemase",2870,"Kibigong","Kata Ndogo","Sub location"
39483,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",889,"Chemase",2871,"Kibisem","Kata Ndogo","Sub location"
39484,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",890,"Kaptumo South",2872,"Kaplolei","Kata Ndogo","Sub location"
39485,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",890,"Kaptumo South",2873,"Kapsaos","Kata Ndogo","Sub location"
39486,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",890,"Kaptumo South",2874,"Kesogon","Kata Ndogo","Sub location"
39487,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",890,"Kaptumo South",2875,"Koyo","Kata Ndogo","Sub location"
39488,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",890,"Kaptumo South",2876,"Ndurio","Kata Ndogo","Sub location"
39489,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",891,"Kemeloi",2877,"Chebara","Kata Ndogo","Sub location"
39490,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",891,"Kemeloi",2878,"Koibarak","Kata Ndogo","Sub location"
39491,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",891,"Kemeloi",2879,"Mugen","Kata Ndogo","Sub location"
39492,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",892,"Maraba",2880,"Bonjoge","Kata Ndogo","Sub location"
39493,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",892,"Maraba",2881,"Chebilat","Kata Ndogo","Sub location"
39494,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",892,"Maraba",2882,"Kaptumek","Kata Ndogo","Sub location"
39495,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",892,"Maraba",2883,"Kibwareng","Kata Ndogo","Sub location"
39496,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",892,"Maraba",2884,"Kongoro","Kata Ndogo","Sub location"
39497,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",893,"Terik",2885,"Kapkerer","Kata Ndogo","Sub location"
39498,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",893,"Terik",2886,"Kapkures","Kata Ndogo","Sub location"
39499,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",893,"Terik",2887,"Kapsengere","Kata Ndogo","Sub location"
39500,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",894,"Chemundu",2888,"Chemundu/Baraton","Kata Ndogo","Sub location"
39501,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",894,"Chemundu",2889,"Kamobo","Kata Ndogo","Sub location"
39502,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",894,"Chemundu",2890,"Kapsabet Township","Kata Ndogo","Sub location"
39503,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",894,"Chemundu",2891,"Kaptildil","Kata Ndogo","Sub location"
39504,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",894,"Chemundu",2892,"Kiminda","Kata Ndogo","Sub location"
39505,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",895,"Kapkangani",2893,"Cheboite","Kata Ndogo","Sub location"
39506,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",895,"Kapkangani",2894,"Chepkumia","Kata Ndogo","Sub location"
39507,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",895,"Kapkangani",2895,"Chepsonoi","Kata Ndogo","Sub location"
39508,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",895,"Kapkangani",2896,"Kapchorwa","Kata Ndogo","Sub location"
39509,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",895,"Kapkangani",2897,"Kiptuiya","Kata Ndogo","Sub location"
39510,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",896,"Kaptel",2898,"Kamoiywo","Kata Ndogo","Sub location"
39511,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",896,"Kaptel",2899,"Kapsisiywa","Kata Ndogo","Sub location"
39512,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",896,"Kaptel",2900,"Kaptel","Kata Ndogo","Sub location"
39513,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",896,"Kaptel",2901,"Kombe","Kata Ndogo","Sub location"
39514,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",897,"Kaptumo North",2902,"Chepkongony","Kata Ndogo","Sub location"
39515,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",897,"Kaptumo North",2903,"Ibanja/Mosombor","Kata Ndogo","Sub location"
39516,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",897,"Kaptumo North",2904,"Kaboi","Kata Ndogo","Sub location"
39517,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",897,"Kaptumo North",2905,"Keburo","Kata Ndogo","Sub location"
39518,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",2906,"Arwos","Kata Ndogo","Sub location"
39519,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",2907,"Kabirirsang","Kata Ndogo","Sub location"
39520,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",2908,"Kaplamai","Kata Ndogo","Sub location"
39521,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",2909,"Kipsigak","Kata Ndogo","Sub location"
39522,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",2910,"Kipture","Kata Ndogo","Sub location"
39523,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",2911,"Siwo","Kata Ndogo","Sub location"
39524,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",899,"Kilibwoni",2912,"Kilibwoni","Kata Ndogo","Sub location"
39525,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",899,"Kilibwoni",2913,"Lolminingai","Kata Ndogo","Sub location"
39526,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",899,"Kilibwoni",2914,"Ndubeneti","Kata Ndogo","Sub location"
39527,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",899,"Kilibwoni",2915,"Songoliet","Kata Ndogo","Sub location"
39528,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",899,"Kilibwoni",2916,"Tulon","Kata Ndogo","Sub location"
39529,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",2917,"Chepkunyuk","Kata Ndogo","Sub location"
39530,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",2918,"Kibabet","Kata Ndogo","Sub location"
39531,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",2919,"Koilot","Kata Ndogo","Sub location"
39532,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",2920,"Lelwak","Kata Ndogo","Sub location"
39533,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",2921,"Olessos","Kata Ndogo","Sub location"
39534,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",2922,"Sigilai","Kata Ndogo","Sub location"
39535,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",901,"Chepterwai",2923,"Chepterwai","Kata Ndogo","Sub location"
39536,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",901,"Chepterwai",2924,"Soimining","Kata Ndogo","Sub location"
39537,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",901,"Chepterwai",2925,"Surungai","Kata Ndogo","Sub location"
39538,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",902,"Kabiemit",2926,"Kabiemit","Kata Ndogo","Sub location"
39539,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",902,"Kabiemit",2927,"Kapkarren Salient","Kata Ndogo","Sub location"
39540,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",902,"Kabiemit",2928,"Laboret","Kata Ndogo","Sub location"
39541,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",902,"Kabiemit",2929,"Ndalat","Kata Ndogo","Sub location"
39542,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",903,"Kabiyet",2930,"Kamasia","Kata Ndogo","Sub location"
39543,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",903,"Kabiyet",2931,"Lolkeringet","Kata Ndogo","Sub location"
39544,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",903,"Kabiyet",2932,"Ndulele","Kata Ndogo","Sub location"
39545,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",904,"Kosirai",2933,"Chepterit","Kata Ndogo","Sub location"
39546,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",904,"Kosirai",2934,"Kosirai","Kata Ndogo","Sub location"
39547,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",904,"Kosirai",2935,"Mosoriot","Kata Ndogo","Sub location"
39548,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",905,"Kurgung",2936,"Kaptich","Kata Ndogo","Sub location"
39549,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",905,"Kurgung",2937,"Kurgung","Kata Ndogo","Sub location"
39550,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",905,"Kurgung",2938,"Sarora","Kata Ndogo","Sub location"
39551,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",906,"Lelmokwo",2939,"Biribiriet","Kata Ndogo","Sub location"
39552,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",906,"Lelmokwo",2940,"Chepkoiyo","Kata Ndogo","Sub location"
39553,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",906,"Lelmokwo",2941,"Itigo","Kata Ndogo","Sub location"
39554,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",906,"Lelmokwo",2942,"Kabisaga","Kata Ndogo","Sub location"
39555,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",906,"Lelmokwo",2943,"Lelmokwo","Kata Ndogo","Sub location"
39556,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",907,"Mutwot",2944,"Mutwot","Kata Ndogo","Sub location"
39557,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",907,"Mutwot",2945,"Ngechek","Kata Ndogo","Sub location"
39558,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",908,"Sangalo",2946,"Kamwega","Kata Ndogo","Sub location"
39559,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",908,"Sangalo",2947,"Kebulonik","Kata Ndogo","Sub location"
39560,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",908,"Sangalo",2948,"Sangalo","Kata Ndogo","Sub location"
39561,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",909,"Chebarus",2949,"Kaplelmet","Kata Ndogo","Sub location"
39562,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",909,"Chebarus",2950,"Siret","Kata Ndogo","Sub location"
39563,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",909,"Chebarus",2951,"Taito","Kata Ndogo","Sub location"
39564,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",910,"Miteitei",2952,"Kamelil","Kata Ndogo","Sub location"
39565,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",910,"Miteitei",2953,"Kapkoros","Kata Ndogo","Sub location"
39566,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",910,"Miteitei",2954,"Meteitei","Kata Ndogo","Sub location"
39567,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",911,"Mogobich",2955,"Cerengonik Forest","Kata Ndogo","Sub location"
39568,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",911,"Mogobich",2956,"Cheptililik","Kata Ndogo","Sub location"
39569,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",911,"Mogobich",2957,"Kipkeikei","Kata Ndogo","Sub location"
39570,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",911,"Mogobich",2958,"Mogobich","Kata Ndogo","Sub location"
39571,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",912,"Nandi Hill",2959,"Chemilil","Kata Ndogo","Sub location"
39572,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",912,"Nandi Hill",2960,"Kapsimotwo","Kata Ndogo","Sub location"
39573,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",912,"Nandi Hill",2961,"Kosoiywo","Kata Ndogo","Sub location"
39574,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",913,"Songhor",2962,"Kabirer","Kata Ndogo","Sub location"
39575,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",913,"Songhor",2963,"Songhor","Kata Ndogo","Sub location"
39576,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",914,"Tindiret",2964,"Chemamul","Kata Ndogo","Sub location"
39577,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",914,"Tindiret",2965,"Cheptonon","Kata Ndogo","Sub location"
39578,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",914,"Tindiret",2966,"Kabutie","Kata Ndogo","Sub location"
39579,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",914,"Tindiret",2967,"Kaplelach","Kata Ndogo","Sub location"
39580,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",914,"Tindiret",2968,"Tindiret","Kata Ndogo","Sub location"
39581,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",915,"Emarti",2969,"Emurua Dikirr","Kata Ndogo","Sub location"
39582,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",915,"Emarti",2970,"Ilkerin","Kata Ndogo","Sub location"
39583,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",916,"Moitanik East",2971,"Abossi/Ololmasani","Kata Ndogo","Sub location"
39584,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",916,"Moitanik East",2972,"Kapune/Meguara","Kata Ndogo","Sub location"
39585,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",916,"Moitanik East",2973,"Njipiship/Shartuka","Kata Ndogo","Sub location"
39586,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",917,"Moitanik West",2974,"Olomismis/Oloborsoito","Kata Ndogo","Sub location"
39587,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",917,"Moitanik West",2975,"Poroko/Osupuko","Kata Ndogo","Sub location"
39588,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",918,"Uasin Gishu East",2976,"Osinoni","Kata Ndogo","Sub location"
39589,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",918,"Uasin Gishu East",2977,"Shangoe","Kata Ndogo","Sub location"
39590,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",919,"Uasin Gishu West",2978,"Sikawa","Kata Ndogo","Sub location"
39591,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",920,"Kimintet",2979,"Kirindoni","Kata Ndogo","Sub location"
39592,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",920,"Kimintet",2980,"Sitoka","Kata Ndogo","Sub location"
39593,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",921,"Siria Central",2981,"Angata Barakoi","Kata Ndogo","Sub location"
39594,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",921,"Siria Central",2982,"Enkoipariae","Kata Ndogo","Sub location"
39595,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",921,"Siria Central",2983,"Kerrinkane","Kata Ndogo","Sub location"
39596,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",921,"Siria Central",2984,"Mashangwa","Kata Ndogo","Sub location"
39597,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",922,"Siria East",2985,"Lolgorian","Kata Ndogo","Sub location"
39598,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",923,"Siria West",2986,"Masurura","Kata Ndogo","Sub location"
39599,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",923,"Siria West",2987,"Moita","Kata Ndogo","Sub location"
39600,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",923,"Siria West",2988,"Nkararo","Kata Ndogo","Sub location"
39601,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",924,"Enoosupukia",2989,"Enoosupukia","Kata Ndogo","Sub location"
39602,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",925,"Keekonyokie",2990,"N/Enkare","Kata Ndogo","Sub location"
39603,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",925,"Keekonyokie",2991,"Ntulele","Kata Ndogo","Sub location"
39604,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",925,"Keekonyokie",2992,"Suswa","Kata Ndogo","Sub location"
39605,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",926,"Lower Melili",2993,"Olchorro","Kata Ndogo","Sub location"
39606,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",927,"Mosiro",2994,"Mosiro","Kata Ndogo","Sub location"
39607,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",927,"Mosiro",2995,"Ololturot","Kata Ndogo","Sub location"
39608,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",927,"Mosiro",2996,"Ongata Naado","Kata Ndogo","Sub location"
39609,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",928,"Narok Town",2997,"Olopito","Kata Ndogo","Sub location"
39610,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",928,"Narok Town",2998,"Township","Kata Ndogo","Sub location"
39611,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",929,"Oletukat",2999,"Enaramatishoreki","Kata Ndogo","Sub location"
39612,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",929,"Oletukat",3000,"Enkorika","Kata Ndogo","Sub location"
39613,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",930,"Ololpironito",3001,"Enooseiyia","Kata Ndogo","Sub location"
39614,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",930,"Ololpironito",3002,"Oloombokishi","Kata Ndogo","Sub location"
39615,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",931,"Ololtoto",3003,"Ololtoto","Kata Ndogo","Sub location"
39616,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",932,"Upper Melili",3004,"Enaibor Ajijik","Kata Ndogo","Sub location"
39617,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",932,"Upper Melili",3005,"Sakutiek","Kata Ndogo","Sub location"
39618,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",933,"Enabelibel",3006,"Enengetia","Kata Ndogo","Sub location"
39619,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",933,"Enabelibel",3007,"Entiyani","Kata Ndogo","Sub location"
39620,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",933,"Enabelibel",3008,"Kisiriri","Kata Ndogo","Sub location"
